feature_set_file,feature_column,feature_type,task,k,silhouette_score,calinski_harabasz_score,inertia
params/feature_set_4.joblib,all_features,Original,H2-KMeans-Elbow,22,0.036626807669893235,221.49285327642406,3583549.382613002
params/feature_set_4.joblib,all_features,Original,H2-KMeans-Elbow,24,0.03301736582701647,206.95752354839476,3566102.2552541085
params/feature_set_4.joblib,all_features,Original,H2-KMeans-Elbow,26,0.035313439065188586,199.146851749314,3531586.014666467
params/feature_set_4.joblib,all_features,Original,H2-KMeans-Elbow,28,0.037495673539692284,190.04828424653354,3507853.0079602525
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,2,0.04538318334872107,1016.2263747001508,4067118.0568961073
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,4,0.03300250062218532,672.6374425409559,3860366.1205856646
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,6,0.036827536404584506,515.5549458728848,3753670.9001064855
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,8,0.04483686648400772,441.31802097889357,3661204.666257771
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,10,0.04321208222039823,386.87128687406533,3593227.5665993355
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,12,0.0454027522149158,343.29752194164735,3543856.278436768
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,14,0.042240327021099956,310.70653958975583,3500885.970865724
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,16,0.041934610251271494,286.4229905495974,3459841.377309095
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,18,0.04308035761931849,266.42402451299625,3423481.0275475467
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,20,0.04130541003712497,252.1534364636531,3383519.0243352824
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,22,0.04002127504162295,235.52472788019372,3360234.268844395
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,24,0.041818181900906415,223.19192518622293,3332536.670871693
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,26,0.04031817245967964,211.38783861722843,3310486.527552549
params/feature_set_4.joblib,all_features,PCA,H2-KMeans-Elbow,28,0.04051489014690489,202.2544313822078,3285181.4848297946
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,2,0.4183095693588257,3138.459228515625,12614.4775390625
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,4,0.2423408329486847,4010.60107421875,8839.703125
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,6,0.287090539932251,4200.7265625,6789.5869140625
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,8,0.2784629464149475,4174.775390625,5599.5
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,10,0.2353813350200653,3855.81201171875,5013.5048828125
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,12,0.24654485285282135,3600.51318359375,4584.04150390625
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,14,0.2560403347015381,3499.98046875,4156.06103515625
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,16,0.25478142499923706,3257.530517578125,3945.6728515625
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,18,0.2490907460451126,3172.650390625,3665.900634765625
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,20,0.2639699876308441,3054.843505859375,3466.75439453125
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,22,0.2687775790691376,2946.189208984375,3299.630615234375
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,24,0.26592421531677246,2863.3359375,3141.859619140625
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,26,0.26880761981010437,2868.796142578125,2935.5126953125
params/feature_set_5.joblib,hsv_features,Original,H2-KMeans-Elbow,28,0.2685951590538025,2782.800048828125,2827.20947265625
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,2,0.4170905351638794,3333.42431640625,11874.3876953125
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,4,0.2562774121761322,4375.09326171875,8100.9150390625
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,6,0.30692291259765625,4707.7451171875,6054.3671875
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,8,0.2978489398956299,4813.21728515625,4857.52392578125
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,10,0.2685558795928955,4506.98583984375,4284.24560546875
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,12,0.2763497531414032,4380.24658203125,3788.29443359375
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,14,0.2697332799434662,4184.0224609375,3461.61328125
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,16,0.2805631756782532,4047.408203125,3182.3056640625
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,18,0.2830718159675598,3957.958251953125,2935.800048828125
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,20,0.2863907814025879,3799.279296875,2775.430908203125
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,22,0.2913234233856201,3800.03173828125,2558.38525390625
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,24,0.29740962386131287,3671.2802734375,2441.93310546875
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,26,0.29613572359085083,3632.601318359375,2298.201904296875
params/feature_set_5.joblib,hsv_features,PCA,H2-KMeans-Elbow,28,0.30070483684539795,3569.328857421875,2186.0068359375
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,2,0.2631201106314493,7415.025729450436,8143.295682646653
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,4,0.2447108987065141,5815.317029443644,5818.214429078483
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,6,0.22864837216495912,5090.470051151758,4738.127210550487
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,8,0.2122019211369246,4619.998557323563,4085.4880569674942
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,10,0.20466452619222758,4252.397810060331,3652.131072402772
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,12,0.20029309727602632,3929.8209237910833,3354.6786210121873
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,14,0.18452133543567792,3588.2581413577313,3176.104489634779
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,16,0.1756978627609342,3292.620933998333,3046.001869105516
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,18,0.17306895820392515,3058.2590438540647,2932.02739684006
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,20,0.161519012857868,2872.919807791285,2826.489681267938
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,22,0.15867175366502,2709.430828485534,2738.6008918129437
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,24,0.15452173544147557,2576.7813089574342,2654.081049405524
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,26,0.15871905762507085,2461.6921599398856,2577.5816267616365
params/feature_set_5.joblib,lbp_features,Original,H2-KMeans-Elbow,28,0.15686859341485562,2348.4379659863444,2518.050597774734
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,2,0.278178700675769,7935.7457271396415,7606.227381230864
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,4,0.2619467323826286,6398.701047689884,5284.000901196377
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,6,0.24761509516778177,5730.284001655836,4205.556373436366
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,8,0.23209939619552034,5279.92943208904,3565.901229406683
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,10,0.22696185804677496,4931.914885348856,3138.9411466752135
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,12,0.2249034161983363,4623.292343821442,2842.436053185857
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,14,0.20886085072836622,4257.5198165634465,2667.3897384976644
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,16,0.1987677010112187,3947.597928651691,2533.057502463111
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,18,0.194340819522605,3692.602077917742,2420.739547851279
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,20,0.19473846061706618,3491.142017518923,2318.020160644944
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,22,0.18593416429294188,3318.582009325439,2228.7109005085254
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,24,0.18413134446802595,3172.454518805748,2147.9507329077132
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,26,0.18299317634010642,3023.193770034962,2087.5627547534473
params/feature_set_5.joblib,lbp_features,PCA,H2-KMeans-Elbow,28,0.18097491754088202,2920.5093731598618,2016.567878993913
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,2,0.03887137798645405,854.7273039950005,5343262.232104263
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,4,0.04273657083151544,560.470352401661,5115197.666270671
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,6,0.029530393433457373,434.3687968772189,4988824.0562537685
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,8,0.0347810939813168,367.9073269269803,4889405.635289036
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,10,0.03595034928488781,320.5567708026833,4815724.438758872
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,12,0.034835654036549805,285.69475094391333,4756068.551928995
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,14,0.03214879713352553,257.0554585576683,4710945.330464889
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,16,0.034423111987196546,234.74137860670473,4670992.580828308
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,18,0.034240586772431886,217.9515436975326,4630694.361877923
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,20,0.03307843422463726,205.25490215595937,4588818.363026219
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,22,0.03326002626823359,194.1962700333774,4551110.495899103
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,24,0.03080709083250753,182.48856376705342,4526222.469246786
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,26,0.03190545561773183,173.67430371395315,4496382.868714751
params/feature_set_5.joblib,hog_features,Original,H2-KMeans-Elbow,28,0.033098365954621775,165.27617542780447,4471776.787668445
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,2,0.04093328919389831,901.943834705056,5063473.752484309
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,4,0.04511216466778076,592.8805495529523,4835420.824751473
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,6,0.034476578896390546,460.82988305561975,4708263.373444198
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,8,0.03825720071040558,388.58620423863965,4612226.233386171
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,10,0.040454589091424714,338.56784179268686,4539402.225374569
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,12,0.034750285427051913,300.6760236238682,4483024.159821836
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,14,0.04008159628089468,276.7114478777277,4421880.208461758
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,16,0.040605269304296664,254.03697964855328,4377900.680782615
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,18,0.0376700052740308,234.16535052671367,4343394.816890636
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,20,0.035391113477650615,220.10679335204503,4303315.886968552
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,22,0.03877205957835079,207.11257486130796,4270522.061460648
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,24,0.03774658335802241,194.71415061435368,4245541.201699134
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,26,0.037330395238360556,185.60859590875725,4214652.725536754
params/feature_set_5.joblib,hog_features,PCA,H2-KMeans-Elbow,28,0.041176517738609815,176.53465194142262,4190838.3610521136
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,2,0.03907671881633342,858.1967957417904,5353284.626819554
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,4,0.04294624090405186,562.4476954078472,5124181.774438925
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,6,0.03281363369173463,436.8627392460854,4995979.614963365
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,8,0.03492606027873443,369.7041664956565,4896453.36349289
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,10,0.03702804275040698,322.8467642668113,4820829.274458475
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,12,0.035066496165976895,285.7442614655483,4765756.3242641
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,14,0.03237395012147688,258.2970050171964,4717042.815754506
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,16,0.03995389385501437,238.22695153740736,4669113.4497957025
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,18,0.029475102969752563,220.5694408341323,4630609.1931266785
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,20,0.03889387790883293,209.03891735881444,4583011.813517434
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,22,0.034777782870280396,194.15973842579248,4560660.923883177
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,24,0.030972383123524794,182.9391271766675,4533412.182400065
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,26,0.03393249319053389,175.88005835708287,4494398.663160891
params/feature_set_5.joblib,hog_lbp_features,Original,H2-KMeans-Elbow,28,0.03352643808587949,167.114752385227,4470972.320477198
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,2,0.041150104367558414,905.6078065097953,5072954.965815242
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,4,0.0453621556317506,594.979104271603,4843863.2168675205
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,6,0.031269535492551716,461.6951393643177,4716988.221985404
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,8,0.03726029401290249,389.5025658334011,4620320.656878064
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,10,0.035199082973842354,338.0445304253475,4549832.054853717
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,12,0.03490312141818321,298.9792571769183,4496302.023566991
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,14,0.040019021884866446,277.8862126966235,4427854.7909424165
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,16,0.03475094596542491,251.6884547036514,4394166.550430222
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,18,0.03701942708350858,235.9793206441344,4346196.31865817
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,20,0.03664197164019358,221.18080981066754,4308200.715305957
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,22,0.036904665369328335,208.94142483525474,4271910.964767174
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,24,0.03775998407399212,196.48804334396883,4246506.235987601
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,26,0.039804739718171105,186.97805032331846,4216904.687360892
params/feature_set_5.joblib,hog_lbp_features,PCA,H2-KMeans-Elbow,28,0.037464392107334314,175.44583907282933,4205023.967074101
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,2,0.03893926304307137,856.7930833425314,5356833.37448773
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,4,0.04296072335439871,561.8290513786048,5127681.764223247
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,6,0.02956311490325587,434.78234288696564,5001531.317353442
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,8,0.034542424595171185,363.8012734180311,4909334.685787991
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,10,0.036162733701803076,321.66341416963036,4826156.483791926
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,12,0.03285542735073121,282.88075782236007,4775778.519090464
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,14,0.03173910220520879,257.20699606736997,4722993.931195022
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,16,0.03336395942243245,236.95157928921643,4676064.69028195
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,18,0.03180588358765619,220.68512516666377,4632902.950036253
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,20,0.034692899759693634,207.57997472687643,4591583.222490973
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,22,0.03447125475847633,193.7125824242976,4565310.037439843
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,24,0.03448100781576165,182.89656865965893,4536277.105334347
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,26,0.03398183389762002,174.4198066469231,4504490.673015285
params/feature_set_5.joblib,hog_hsv_features,Original,H2-KMeans-Elbow,28,0.03274396969370269,167.07359214625734,4473821.798295969
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,2,0.041006588764037524,904.1638309124127,5076107.019449812
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,4,0.045383414044588746,594.3495960123535,4846966.623640598
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,6,0.03116626272474031,460.9033036774169,4720487.282809394
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,8,0.03724453822738574,391.41902957536274,4619796.180104892
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,10,0.039493495531534,342.08035569350915,4544341.354222679
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,12,0.03622411993151758,302.9562661681357,4489380.69686666
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,14,0.039319625807541114,276.5065750580209,4433997.046479938
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,16,0.038592558520814585,253.5135291171725,4390951.977540403
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,18,0.036374698624874406,237.20987028707034,4344368.466235159
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,20,0.0352389425997124,221.80243940375453,4308216.777213124
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,22,0.03560200446296381,207.80836476156273,4278848.8764764285
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,24,0.036315092277348075,195.70167669150445,4252281.035312822
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,26,0.03682512633606326,187.0240893751552,4218979.852763451
params/feature_set_5.joblib,hog_hsv_features,PCA,H2-KMeans-Elbow,28,0.04061626123438847,178.8782246263179,4189976.619073028
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,2,0.1983297848328017,4224.561511941096,21318.118404082416
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,4,0.20455423266569692,3398.3208043829136,16753.20434820504
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,6,0.2344366886062398,3398.4724604551043,13468.901485989525
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,8,0.2328410751975755,3212.8364858389923,11625.18346727292
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,10,0.2273459617965851,3025.7179634128206,10397.258027504973
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,12,0.21430039493176217,2825.45635327013,9575.979748656953
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,14,0.22245740359559302,2634.045003209711,8992.057520582712
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,16,0.22536116500488745,2501.599679018117,8456.890906439121
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,18,0.20699466154505264,2343.4550911279903,8115.904209426728
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,20,0.21547884078117124,2237.773521981558,7754.077501853183
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,22,0.22172703298122715,2181.1374373169974,7352.046916795788
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,24,0.22178776536015618,2083.05583156068,7115.3189582754985
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,26,0.2228618332442713,2020.8909429193766,6842.200855275981
params/feature_set_5.joblib,lbp_hsv_features,Original,H2-KMeans-Elbow,28,0.23006558746623357,1981.5283577049174,6555.240020828405
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,2,0.20792034373008333,4493.105309098521,20041.266846512262
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,4,0.2230601600182831,3687.8323062904833,15461.175170790239
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,6,0.25261611911915544,3750.707881321515,12197.874467203046
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,8,0.2535352778212682,3604.0731180250523,10356.806121551677
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,10,0.24977454699378787,3440.7455401818406,9134.61834127143
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,12,0.24129259044448295,3213.6534890323132,8378.961537553578
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,14,0.24253951009687524,3057.6319131771775,7736.55208586141
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,16,0.23936949041614802,2893.06590138006,7274.014238984177
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,18,0.2465578758001751,2808.782946844882,6789.461356787754
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,20,0.25018266237815895,2699.4526966404674,6440.379708446662
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,22,0.254114228763818,2608.9628665328914,6128.896313978875
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,24,0.25515509159345007,2518.2745640928824,5874.437102160168
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,26,0.2621953710520152,2474.498170064031,5582.7683988754325
params/feature_set_5.joblib,lbp_hsv_features,PCA,H2-KMeans-Elbow,28,0.2631238102348412,2415.438852825019,5356.353402976878
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,2,0.03914384294465944,860.2694725776194,5366850.119624837
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,4,0.04316331973674146,563.8079415719895,5136658.931455676
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,6,0.03307401192548149,438.1098495373502,5007627.964636301
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,8,0.03516672025700799,370.87023799482586,4907433.85350946
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,10,0.03804586789768016,323.5767397830695,4832043.646817157
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,12,0.035648833405001225,287.18815676693123,4774725.125034425
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,14,0.03524142401196478,260.68504279505777,4722555.291564891
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,16,0.03480368667848758,238.0213145219961,4682147.891355357
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,18,0.029452059535189458,221.80680271896273,4638308.145144143
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,20,0.035776423437310384,209.1707291167091,4594607.174070485
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,22,0.031895180680614144,195.73870690999848,4565767.628748562
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,24,0.03306723700428914,183.64636382227224,4542030.67468796
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,26,0.03473676819328213,176.19199524952666,4504699.004223308
params/feature_set_5.joblib,all_features,Original,H2-KMeans-Elbow,28,0.03402169064140547,168.14513883528858,4477186.3576144315
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,2,0.041224991462600336,907.8285853956988,5085618.981476704
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,4,0.04561195010547132,596.4493581179815,4855435.488804377
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,6,0.03499072545711723,464.14915388561377,4726427.974928647
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,8,0.03738605849554067,390.7272137918864,4630463.129057849
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,10,0.03804259536099669,339.27310176674064,4559302.429377517
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,12,0.03915699350317412,304.78426398469264,4494378.9390793275
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,14,0.0405341285647789,279.329126649716,4435530.7668010425
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,16,0.038842687859718776,255.21339851135136,4394830.045993706
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,18,0.04209071067064083,238.19027541126013,4350027.128758602
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,20,0.03924202022702673,219.43285005474834,4326039.160717239
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,22,0.040822693414254055,209.85218942486588,4279376.256932536
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,24,0.03814252802437379,197.47228597654077,4253276.086773694
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,26,0.042899440267189164,187.18520737252598,4226956.6688412605
params/feature_set_5.joblib,all_features,PCA,H2-KMeans-Elbow,28,0.03642462772169425,178.52414921796995,4200440.547556183
params/feature_set_6.joblib,hsv_features,Original,H2-KMeans-Elbow,2,0.4183095693588257,3138.459228515625,12614.4775390625
params/feature_set_6.joblib,hsv_features,Original,H2-KMeans-Elbow,4,0.2423408329486847,4010.60107421875,8839.703125
params/feature_set_6.joblib,hsv_features,Original,H2-KMeans-Elbow,6,0.287090539932251,4200.7265625,6789.5869140625
params/feature_set_6.joblib,hsv_features,Original,H2-KMeans-Elbow,8,0.2784629464149475,4174.775390625,5599.5
params/feature_set_6.joblib,hsv_features,Original,H2-KMeans-Elbow,10,0.2353813350200653,3855.81201171875,5013.5048828125
params/feature_set_6.joblib,hsv_features,Original,H2-KMeans-Elbow,12,0.24654485285282135,3600.51318359375,4584.04150390625
